probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,7655,7657,9559264,1526,5873,4.300600795
0.3,14527,15806,15997437,2506,11230,7.919605024
0.3,53347,62293,18984896,2949,28336,17.751046961
0.3,14527,15806,15997437,2506,11230,7.877952702
0.3,2244,2150,3549060,574,1960,1.428620482
0.3,152,154,297537,50,169,0.111634072
0.3,152,154,297537,50,169,0.110697358
0.3,16473,17881,17605363,2699,12386,8.801513503
0.3,16473,17881,17605363,2699,12386,8.801634699
0.3,16473,17881,17605363,2699,12386,8.784076498
0.3,12199,12483,13558863,2192,9146,6.45499964
0.3,13023,13407,14328595,2317,9799,6.87245753
0.3,12199,12483,13558863,2192,9146,6.46329741
0.3,24459,26472,18228632,2975,15785,10.680657764
0.3,8307,8488,9187233,1443,6040,4.326980662
0.3,8307,8489,9187233,1443,6040,4.324466487
0.3,6473,6347,9573975,1454,5559,4.057888509
0.3,6473,6350,9573975,1454,5559,4.057550929
0.3,6473,6347,9573975,1454,5559,4.045334869
0.3,17405,18368,17825536,2860,12984,9.004077608
0.3,17405,18368,17825536,2860,12984,8.992502548
0.3,17405,18367,17825536,2860,12984,9.038660834
0.3,16004,15821,16289178,2880,11773,7.992503
0.3,9976,9529,11474071,2009,7581,5.227035305
0.3,9976,9529,11474071,2009,7581,5.215934863
0.3,11520,11853,11579520,1851,8157,5.701010773
0.3,5698,5429,7596427,1208,4450,3.221108889
0.3,5698,5429,7596427,1208,4450,3.227182396
0.3,24505,28436,18587505,2922,16609,11.145362232
0.3,14337,15258,16126639,2547,11095,7.811270919
0.3,44953,52794,18730618,2935,25010,15.782965496
0.3,11348,11252,13046239,2103,8569,6.052132298
0.3,11348,11252,13046239,2103,8569,6.02728623
0.3,43718,47707,18327573,2993,23092,14.568026321
0.3,4317,4138,6064134,932,3440,2.528079657
0.3,4317,4138,6064134,932,3440,2.530053395
0.3,4317,4138,6064134,932,3440,2.527113489
0.3,14200,14340,13414613,2318,9784,6.682469323
0.3,14200,14340,13414613,2318,9784,6.686081641
0.3,14200,14340,13414613,2318,9784,6.709335811
0.3,3414,3615,5197327,751,3030,2.163973979
0.3,3414,3613,5178566,749,3026,2.149128237
0.3,3414,3613,5178566,749,3026,2.152150322
0.3,14030,14374,16306014,2588,10685,7.673293134
0.3,14030,14375,16306014,2588,10685,7.645742258
0.3,14030,14375,16306014,2588,10685,7.678379492
0.3,18943,19989,15452418,2596,12547,8.424308346
0.3,18943,19989,15452418,2596,12547,8.449753614
