Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
2.0,true,13688840,200.0,-1.0,-1.0,34178,1.0,1.0
2.0,true,12633660,200.0,-1.0,-1.0,32877,1.0,1.0
2.0,true,12165679,200.0,-1.0,-1.0,30481,1.0,1.0
2.0,true,8382324,200.0,-1.0,-1.0,21640,1.0,1.0
2.0,true,7048991,202.0,-1.0,-1.0,18701,1.0,1.0
2.0,true,8906198,200.0,-1.0,-1.0,22951,1.0,1.0
2.0,true,10710157,200.0,-1.0,-1.0,27451,1.0,1.0
2.0,true,18044377,200.0,-1.0,-1.0,45788,1.0,1.0
2.0,true,13450544,202.0,-1.0,-1.0,34983,1.0,1.0
2.0,true,13992595,200.0,-1.0,-1.0,35667,1.0,1.0
2.0,true,8184219,200.0,-1.0,-1.0,21842,1.0,1.0
2.0,true,18426982,200.0,-1.0,-1.0,47303,1.0,1.0
2.0,true,11768117,200.0,-1.0,-1.0,30237,1.0,1.0
2.0,true,12113566,200.0,-1.0,-1.0,30530,1.0,1.0
2.0,true,7127682,200.0,-1.0,-1.0,18591,1.0,1.0
2.0,true,8727211,202.0,-1.0,-1.0,22297,1.0,1.0
2.0,true,12493261,200.0,-1.0,-1.0,32416,1.0,1.0
2.0,true,9436481,200.0,-1.0,-1.0,23845,1.0,1.0
2.0,true,16618464,200.0,-1.0,-1.0,41327,1.0,1.0
2.0,true,14285881,200.0,-1.0,-1.0,35643,1.0,1.0
2.0,true,8691274,202.0,-1.0,-1.0,22283,1.0,1.0
2.0,true,6612776,200.0,-1.0,-1.0,17485,1.0,1.0
2.0,true,11926963,200.0,-1.0,-1.0,31592,1.0,1.0
2.0,true,5853647,200.0,-1.0,-1.0,14249,1.0,1.0
2.0,true,18295861,200.0,-1.0,-1.0,45870,1.0,1.0
2.0,true,9380827,200.0,-1.0,-1.0,24189,1.0,1.0
2.0,true,15485027,200.0,-1.0,-1.0,39754,1.0,1.0
2.0,true,10077924,200.0,-1.0,-1.0,25313,1.0,1.0
2.0,true,16252902,200.0,-1.0,-1.0,34485,1.0,1.0
2.0,true,19164432,200.0,-1.0,-1.0,47347,1.0,1.0
2.0,true,18941882,200.0,-1.0,-1.0,47012,1.0,1.0
2.0,true,8040611,200.0,-1.0,-1.0,20143,1.0,1.0
2.0,true,11229125,200.0,-1.0,-1.0,28487,1.0,1.0
2.0,true,7158689,200.0,-1.0,-1.0,18308,1.0,1.0
2.0,true,11761264,200.0,-1.0,-1.0,29043,1.0,1.0
2.0,true,5093375,200.0,-1.0,-1.0,13806,1.0,1.0
2.0,true,16358701,200.0,-1.0,-1.0,42291,1.0,1.0
2.0,true,12833401,200.0,-1.0,-1.0,32873,1.0,1.0
2.0,true,13607993,202.0,-1.0,-1.0,33822,1.0,1.0
2.0,true,8207496,202.0,-1.0,-1.0,21220,1.0,1.0
2.0,true,7263419,200.0,-1.0,-1.0,18781,1.0,1.0
2.0,true,4789041,200.0,-1.0,-1.0,12834,1.0,1.0
2.0,true,10278428,200.0,-1.0,-1.0,25154,1.0,1.0
2.0,true,7456632,200.0,-1.0,-1.0,19865,1.0,1.0
2.0,true,8319458,200.0,-1.0,-1.0,22200,1.0,1.0
2.0,true,6917013,200.0,-1.0,-1.0,17652,1.0,1.0
2.0,true,9087713,200.0,-1.0,-1.0,23999,1.0,1.0
2.0,true,11138286,200.0,-1.0,-1.0,27743,1.0,1.0
2.0,true,26771728,200.0,-1.0,-1.0,65826,1.0,1.0
2.0,true,3990366,200.0,-1.0,-1.0,10806,1.0,1.0
2.0,true,16893078,200.0,-1.0,-1.0,43280,1.0,1.0
2.0,true,11377401,200.0,-1.0,-1.0,28263,1.0,1.0
2.0,true,4642078,200.0,-1.0,-1.0,12535,1.0,1.0
2.0,true,13123042,200.0,-1.0,-1.0,33826,1.0,1.0
2.0,true,7826872,200.0,-1.0,-1.0,20991,1.0,1.0
2.0,true,11685251,200.0,-1.0,-1.0,30246,1.0,1.0
2.0,true,7524449,200.0,-1.0,-1.0,19388,1.0,1.0
2.0,true,10876860,200.0,-1.0,-1.0,27749,1.0,1.0
2.0,true,13333536,202.0,-1.0,-1.0,33937,1.0,1.0
2.0,true,15689063,200.0,-1.0,-1.0,39472,1.0,1.0
2.0,true,8030531,200.0,-1.0,-1.0,20400,1.0,1.0
2.0,true,13694702,200.0,-1.0,-1.0,34249,1.0,1.0
2.0,true,10078448,200.0,-1.0,-1.0,26386,1.0,1.0
