Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
3.0,true,221162,200.0,-1.0,-1.0,452,1.0,0.0
3.0,true,306408,200.0,-1.0,-1.0,442,1.0,0.0
3.0,true,185220,200.0,-1.0,-1.0,372,1.0,0.0
3.0,true,95739,200.0,-1.0,-1.0,201,1.0,0.0
3.0,true,277405,200.0,-1.0,-1.0,561,1.0,0.0
3.0,true,118772,200.0,-1.0,-1.0,248,1.0,0.0
3.0,true,218814,200.0,-1.0,-1.0,485,1.0,0.0
3.0,true,199551,200.0,-1.0,-1.0,277,1.0,0.0
3.0,true,154825,200.0,-1.0,-1.0,317,1.0,0.0
3.0,true,118601,200.0,-1.0,-1.0,257,1.0,0.0
3.0,true,110101,200.0,-1.0,-1.0,247,1.0,0.0
3.0,true,146176,200.0,-1.0,-1.0,333,1.0,0.0
3.0,true,231200,200.0,-1.0,-1.0,471,1.0,0.0
3.0,true,144893,200.0,-1.0,-1.0,284,1.0,0.0
3.0,true,141422,200.0,-1.0,-1.0,305,1.0,0.0
3.0,true,153943,200.0,-1.0,-1.0,312,1.0,0.0
3.0,true,119923,200.0,-1.0,-1.0,254,1.0,0.0
3.0,true,153210,200.0,-1.0,-1.0,321,1.0,0.0
3.0,true,174192,200.0,-1.0,-1.0,406,1.0,0.0
3.0,true,169322,200.0,-1.0,-1.0,354,1.0,0.0
3.0,true,276943,200.0,-1.0,-1.0,533,1.0,0.0
3.0,true,123218,200.0,-1.0,-1.0,245,1.0,0.0
3.0,true,143961,200.0,-1.0,-1.0,310,1.0,0.0
3.0,true,135750,200.0,-1.0,-1.0,306,1.0,0.0
3.0,true,206949,200.0,-1.0,-1.0,441,1.0,0.0
3.0,true,244421,200.0,-1.0,-1.0,402,1.0,0.0
3.0,true,193707,200.0,-1.0,-1.0,434,1.0,0.0
3.0,true,155296,200.0,-1.0,-1.0,298,1.0,0.0
3.0,true,159004,200.0,-1.0,-1.0,280,1.0,0.0
3.0,true,264940,200.0,-1.0,-1.0,510,1.0,0.0
3.0,true,134698,200.0,-1.0,-1.0,270,1.0,0.0
3.0,true,231495,200.0,-1.0,-1.0,481,1.0,0.0
3.0,true,149382,200.0,-1.0,-1.0,308,1.0,0.0
3.0,true,115812,200.0,-1.0,-1.0,213,1.0,0.0
3.0,true,91860,200.0,-1.0,-1.0,201,1.0,0.0
3.0,true,195505,200.0,-1.0,-1.0,409,1.0,0.0
3.0,true,222395,200.0,-1.0,-1.0,462,1.0,0.0
3.0,true,129333,200.0,-1.0,-1.0,256,1.0,0.0
3.0,true,243412,200.0,-1.0,-1.0,479,1.0,0.0
3.0,true,96080,200.0,-1.0,-1.0,202,1.0,0.0
3.0,true,150146,200.0,-1.0,-1.0,330,1.0,0.0
3.0,true,212981,200.0,-1.0,-1.0,462,1.0,0.0
3.0,true,161950,200.0,-1.0,-1.0,339,1.0,0.0
3.0,true,130009,200.0,-1.0,-1.0,271,1.0,0.0
3.0,true,215457,200.0,-1.0,-1.0,251,1.0,0.0
3.0,true,283597,200.0,-1.0,-1.0,520,1.0,0.0
3.0,true,149953,200.0,-1.0,-1.0,303,1.0,0.0
3.0,true,166802,200.0,-1.0,-1.0,376,1.0,0.0
3.0,true,178966,200.0,-1.0,-1.0,387,1.0,0.0
3.0,true,295021,200.0,-1.0,-1.0,582,1.0,0.0
3.0,true,180823,200.0,-1.0,-1.0,388,1.0,0.0
3.0,true,114229,200.0,-1.0,-1.0,235,1.0,0.0
3.0,true,185663,200.0,-1.0,-1.0,402,1.0,0.0
3.0,true,330688,200.0,-1.0,-1.0,460,1.0,0.0
3.0,true,168259,200.0,-1.0,-1.0,357,1.0,0.0
3.0,true,91867,200.0,-1.0,-1.0,201,1.0,0.0
3.0,true,175070,200.0,-1.0,-1.0,361,1.0,0.0
3.0,true,198965,200.0,-1.0,-1.0,404,1.0,0.0
3.0,true,154293,200.0,-1.0,-1.0,355,1.0,0.0
3.0,true,242122,200.0,-1.0,-1.0,520,1.0,0.0
3.0,true,160769,200.0,-1.0,-1.0,335,1.0,0.0
3.0,true,224038,200.0,-1.0,-1.0,540,1.0,0.0
3.0,true,140311,200.0,-1.0,-1.0,290,1.0,0.0
3.0,true,154566,200.0,-1.0,-1.0,319,1.0,0.0
3.0,true,167528,200.0,-1.0,-1.0,374,1.0,0.0
