Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
1.0,true,815923,204.0,-1.0,-1.0,764,1.0,1.0
1.0,true,751107,200.0,-1.0,-1.0,712,1.0,1.0
1.0,true,464034,202.0,-1.0,-1.0,398,1.0,1.0
1.0,true,265788,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,689785,202.0,-1.0,-1.0,664,1.0,1.0
1.0,true,584039,200.0,-1.0,-1.0,544,1.0,1.0
1.0,true,264951,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,547188,204.0,-1.0,-1.0,520,1.0,1.0
1.0,true,858283,200.0,-1.0,-1.0,847,1.0,1.0
1.0,true,503755,200.0,-1.0,-1.0,471,1.0,1.0
1.0,true,410019,206.0,-1.0,-1.0,358,1.0,1.0
1.0,true,281981,202.0,-1.0,-1.0,214,1.0,1.0
1.0,true,352270,202.0,-1.0,-1.0,295,1.0,1.0
1.0,true,407411,204.0,-1.0,-1.0,345,1.0,1.0
1.0,true,843553,202.0,-1.0,-1.0,848,1.0,1.0
1.0,true,538464,202.0,-1.0,-1.0,500,1.0,1.0
1.0,true,260951,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,335509,206.0,-1.0,-1.0,280,1.0,1.0
1.0,true,3663462,204.0,-1.0,-1.0,667,1.0,1.0
1.0,true,258825,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,278180,202.0,-1.0,-1.0,217,1.0,1.0
1.0,true,253693,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,271379,202.0,-1.0,-1.0,208,1.0,1.0
1.0,true,398766,200.0,-1.0,-1.0,362,1.0,1.0
1.0,true,355288,200.0,-1.0,-1.0,314,1.0,1.0
1.0,true,470921,204.0,-1.0,-1.0,442,1.0,1.0
1.0,true,427926,200.0,-1.0,-1.0,387,1.0,1.0
1.0,true,274505,200.0,-1.0,-1.0,201,1.0,1.0
1.0,true,533528,202.0,-1.0,-1.0,500,1.0,1.0
1.0,true,344374,204.0,-1.0,-1.0,295,1.0,1.0
1.0,true,539822,200.0,-1.0,-1.0,515,1.0,1.0
1.0,true,581350,204.0,-1.0,-1.0,558,1.0,1.0
1.0,true,845766,208.0,-1.0,-1.0,832,1.0,1.0
1.0,true,506688,204.0,-1.0,-1.0,477,1.0,1.0
1.0,true,372079,202.0,-1.0,-1.0,258,1.0,1.0
1.0,true,750507,200.0,-1.0,-1.0,370,1.0,1.0
1.0,true,619943,202.0,-1.0,-1.0,610,1.0,1.0
2.0,true,518192,204.0,-1.0,-1.0,484,1.0,1.0
2.0,true,883806,204.0,-1.0,-1.0,907,1.0,1.0
2.0,true,823421,202.0,-1.0,-1.0,848,1.0,1.0
2.0,true,480593,204.0,-1.0,-1.0,458,1.0,1.0
2.0,true,740903,206.0,-1.0,-1.0,700,1.0,1.0
2.0,true,589217,208.0,-1.0,-1.0,585,1.0,1.0
2.0,true,996678,206.0,-1.0,-1.0,1009,1.0,1.0
2.0,true,563970,204.0,-1.0,-1.0,531,1.0,1.0
2.0,true,993136,202.0,-1.0,-1.0,615,1.0,1.0
2.0,true,1325356,206.0,-1.0,-1.0,1230,1.0,1.0
2.0,true,745845,202.0,-1.0,-1.0,758,1.0,1.0
2.0,true,309820,202.0,-1.0,-1.0,257,1.0,1.0
2.0,true,818018,204.0,-1.0,-1.0,853,1.0,1.0
2.0,true,848956,206.0,-1.0,-1.0,868,1.0,1.0
2.0,true,638839,202.0,-1.0,-1.0,633,1.0,1.0
2.0,true,685453,204.0,-1.0,-1.0,510,1.0,1.0
2.0,true,555858,208.0,-1.0,-1.0,528,1.0,1.0
2.0,true,945265,202.0,-1.0,-1.0,973,1.0,1.0
2.0,true,897683,206.0,-1.0,-1.0,870,1.0,1.0
2.0,true,345359,202.0,-1.0,-1.0,257,1.0,1.0
2.0,true,561104,204.0,-1.0,-1.0,390,1.0,1.0
2.0,true,545866,200.0,-1.0,-1.0,433,1.0,1.0
2.0,true,1094557,202.0,-1.0,-1.0,420,1.0,1.0
2.0,true,1765116,204.0,-1.0,-1.0,1116,1.0,1.0
2.0,true,640765,204.0,-1.0,-1.0,624,1.0,1.0
2.0,true,555655,204.0,-1.0,-1.0,537,1.0,1.0
2.0,true,773985,204.0,-1.0,-1.0,735,1.0,1.0
2.0,true,669248,202.0,-1.0,-1.0,672,1.0,1.0
2.0,true,598329,204.0,-1.0,-1.0,433,1.0,1.0
2.0,true,584815,206.0,-1.0,-1.0,577,1.0,1.0
2.0,true,997931,200.0,-1.0,-1.0,1011,1.0,1.0
2.0,true,846365,202.0,-1.0,-1.0,865,1.0,1.0
2.0,true,461363,202.0,-1.0,-1.0,420,1.0,1.0
2.0,true,445255,204.0,-1.0,-1.0,417,1.0,1.0
2.0,true,1046429,202.0,-1.0,-1.0,1048,1.0,1.0
2.0,true,705164,212.0,-1.0,-1.0,698,1.0,1.0
2.0,true,752646,210.0,-1.0,-1.0,796,1.0,1.0
2.0,true,542134,202.0,-1.0,-1.0,526,1.0,1.0
2.0,true,746050,204.0,-1.0,-1.0,747,1.0,1.0
2.0,true,405417,202.0,-1.0,-1.0,343,1.0,1.0
2.0,true,714947,210.0,-1.0,-1.0,707,1.0,1.0
2.0,true,474770,204.0,-1.0,-1.0,452,1.0,1.0
2.0,true,547491,204.0,-1.0,-1.0,533,1.0,1.0
2.0,true,655771,202.0,-1.0,-1.0,619,1.0,1.0
2.0,true,939074,204.0,-1.0,-1.0,731,1.0,1.0
2.0,true,557849,212.0,-1.0,-1.0,484,1.0,1.0
2.0,true,258440,200.0,-1.0,-1.0,201,1.0,1.0
2.0,true,547406,200.0,-1.0,-1.0,525,1.0,1.0
2.0,true,585642,204.0,-1.0,-1.0,584,1.0,1.0
2.0,true,333578,204.0,-1.0,-1.0,285,1.0,1.0
2.0,true,351691,204.0,-1.0,-1.0,313,1.0,1.0
2.0,true,596378,204.0,-1.0,-1.0,589,1.0,1.0
2.0,true,810199,204.0,-1.0,-1.0,788,1.0,1.0
2.0,true,701661,200.0,-1.0,-1.0,692,1.0,1.0
2.0,true,558055,200.0,-1.0,-1.0,532,1.0,1.0
2.0,true,472930,204.0,-1.0,-1.0,405,1.0,1.0
2.0,true,401425,200.0,-1.0,-1.0,308,1.0,1.0
2.0,true,1079761,206.0,-1.0,-1.0,1104,1.0,1.0
2.0,true,613923,204.0,-1.0,-1.0,589,1.0,1.0
2.0,true,794121,210.0,-1.0,-1.0,819,1.0,1.0
2.0,true,495710,204.0,-1.0,-1.0,476,1.0,1.0
2.0,true,454415,204.0,-1.0,-1.0,433,1.0,1.0
2.0,true,620954,208.0,-1.0,-1.0,611,1.0,1.0
2.0,true,732157,206.0,-1.0,-1.0,737,1.0,1.0
2.0,true,405651,208.0,-1.0,-1.0,391,1.0,1.0
2.0,true,526306,202.0,-1.0,-1.0,521,1.0,1.0
2.0,true,448166,202.0,-1.0,-1.0,430,1.0,1.0
2.0,true,610665,204.0,-1.0,-1.0,619,1.0,1.0
2.0,true,832865,204.0,-1.0,-1.0,871,1.0,1.0
2.0,true,966422,202.0,-1.0,-1.0,980,1.0,1.0
2.0,true,520099,202.0,-1.0,-1.0,497,1.0,1.0
2.0,true,256491,200.0,-1.0,-1.0,201,1.0,1.0
2.0,true,740565,200.0,-1.0,-1.0,755,1.0,1.0
2.0,true,927830,210.0,-1.0,-1.0,959,1.0,1.0
2.0,true,496489,202.0,-1.0,-1.0,461,1.0,1.0
2.0,true,683204,202.0,-1.0,-1.0,652,1.0,1.0
2.0,true,467383,204.0,-1.0,-1.0,412,1.0,1.0
2.0,true,506361,206.0,-1.0,-1.0,350,1.0,1.0
2.0,true,542054,200.0,-1.0,-1.0,323,1.0,1.0
