Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
2.0,true,6.57597E-4,204.0,690,4,5,482
2.0,true,5.6646E-4,210.0,595,4,5,469
2.0,true,6.21791E-4,204.0,747,5,6,499
2.0,true,4.41403E-4,208.0,395,4,5,420
2.0,true,4.68651E-4,200.0,376,1,2,468
2.0,true,7.67637E-4,204.0,1069,7,8,495
2.0,true,6.44921E-4,200.0,767,4,5,467
2.0,true,4.62723E-4,202.0,381,2,3,447
2.0,true,4.99984E-4,206.0,550,4,5,428
2.0,true,3.91117E-4,202.0,270,1,2,405
2.0,true,5.28232E-4,204.0,507,3,4,492
2.0,true,5.97679E-4,204.0,778,6,7,454
2.0,true,5.66349E-4,202.0,655,4,5,457
2.0,true,5.42767E-4,202.0,573,3,4,455
2.0,true,4.25278E-4,204.0,344,3,4,414
2.0,true,5.11636E-4,206.0,522,3,5,447
3.0,true,5.64294E-4,204.0,536,4,5,460
3.0,true,5.80293E-4,204.0,724,5,6,460
3.0,true,7.93332E-4,204.0,1106,7,8,491
3.0,true,5.45918E-4,206.0,533,4,5,502
3.0,true,5.48036E-4,204.0,516,3,4,481
3.0,true,5.53786E-4,204.0,641,5,6,444
3.0,true,7.96475E-4,208.0,1190,9,10,487
3.0,true,6.75746E-4,202.0,862,5,6,485
3.0,true,0.001715027,208.0,1029,8,9,501
3.0,true,5.75559E-4,206.0,612,4,5,505
3.0,true,6.5899E-4,214.0,816,5,8,508
3.0,true,6.15744E-4,202.0,698,4,5,479
3.0,true,6.64027E-4,206.0,941,6,7,464
3.0,true,7.75011E-4,210.0,1182,9,10,502
3.0,true,7.62968E-4,208.0,1063,6,8,494
3.0,true,4.79478E-4,202.0,431,2,3,446
3.0,true,9.90233E-4,208.0,1701,13,14,509
3.0,true,5.02206E-4,208.0,456,6,7,456
3.0,true,6.59487E-4,208.0,805,6,7,481
3.0,true,5.02988E-4,206.0,494,4,5,420
3.0,true,7.88082E-4,208.0,1169,9,10,506
3.0,true,7.86958E-4,202.0,1028,6,7,484
3.0,true,7.09515E-4,206.0,940,6,7,498
3.0,true,5.30472E-4,202.0,499,3,4,448
3.0,true,5.52924E-4,210.0,551,4,5,476
3.0,true,8.66583E-4,208.0,1343,11,12,488
3.0,true,4.86927E-4,204.0,441,3,4,456
3.0,true,6.74047E-4,204.0,827,6,7,496
3.0,true,7.72667E-4,206.0,777,5,6,486
3.0,true,9.06901E-4,206.0,1011,8,10,474
3.0,true,6.03679E-4,206.0,673,5,6,494
3.0,true,5.89888E-4,202.0,692,4,5,473
3.0,true,5.31198E-4,202.0,542,3,4,452
3.0,true,8.43806E-4,208.0,924,8,9,504
3.0,true,6.75592E-4,210.0,891,8,9,475
3.0,true,6.37634E-4,206.0,784,6,7,488
3.0,true,7.07566E-4,214.0,996,8,10,474
3.0,true,7.57644E-4,208.0,1132,9,10,486
3.0,true,5.81783E-4,204.0,677,5,6,463
3.0,true,5.42739E-4,204.0,534,3,4,477
3.0,true,6.16047E-4,206.0,725,6,7,502
3.0,true,6.20622E-4,204.0,766,5,6,486
3.0,true,4.71726E-4,208.0,439,3,4,432
3.0,true,7.13588E-4,204.0,1045,7,8,468
3.0,true,6.23958E-4,214.0,773,8,10,451
3.0,true,6.2144E-4,206.0,740,6,7,478
3.0,true,5.57325E-4,206.0,542,4,5,479
3.0,true,7.98708E-4,208.0,1174,8,9,495
3.0,true,5.27515E-4,206.0,517,4,5,478
3.0,true,7.25428E-4,206.0,1050,8,9,499
3.0,true,6.57317E-4,214.0,918,9,10,474
3.0,true,5.90616E-4,210.0,532,4,5,491
3.0,true,8.76151E-4,220.0,1327,13,14,513
3.0,true,5.35269E-4,208.0,612,7,8,441
3.0,true,6.8968E-4,206.0,972,6,8,488
3.0,true,6.83756E-4,202.0,918,5,6,494
3.0,true,5.33147E-4,204.0,509,3,4,486
3.0,true,6.16753E-4,206.0,724,5,6,460
3.0,true,7.65001E-4,206.0,1170,8,9,494
3.0,true,6.48892E-4,200.0,871,5,6,469
3.0,true,6.10537E-4,202.0,633,3,4,492
3.0,true,6.19675E-4,210.0,834,6,7,446
3.0,true,7.9688E-4,216.0,1232,11,12,507
3.0,true,7.37482E-4,206.0,911,5,7,504
3.0,true,8.48474E-4,206.0,1278,8,9,502
3.0,true,7.16849E-4,208.0,988,8,9,503
3.0,true,7.12613E-4,206.0,991,7,8,501
3.0,true,6.30809E-4,204.0,803,5,6,487
3.0,true,6.95083E-4,204.0,1010,7,8,481
3.0,true,6.88246E-4,208.0,965,6,7,473
3.0,true,6.41673E-4,202.0,764,5,6,496
3.0,true,5.43825E-4,206.0,599,5,6,463
3.0,true,5.78109E-4,204.0,605,2,4,486
3.0,true,5.00213E-4,206.0,445,2,4,461
3.0,true,5.41857E-4,204.0,557,4,5,473
3.0,true,7.28007E-4,206.0,983,8,9,505
3.0,true,6.77379E-4,210.0,874,7,8,500
3.0,true,6.87465E-4,204.0,813,6,7,490
3.0,true,6.35533E-4,204.0,700,5,6,500
3.0,true,8.63062E-4,206.0,1234,7,9,504
3.0,true,4.61907E-4,200.0,367,1,2,459
3.0,true,6.80186E-4,208.0,942,7,8,488
3.0,true,5.82028E-4,204.0,590,4,5,443
3.0,true,7.59055E-4,210.0,1098,9,10,503
3.0,true,7.70608E-4,202.0,1057,7,8,484
3.0,true,7.529E-4,210.0,1066,8,10,523
3.0,true,7.02566E-4,212.0,955,9,10,498
3.0,true,6.34774E-4,206.0,800,7,8,478
3.0,true,5.57749E-4,208.0,439,4,5,423
3.0,true,6.42338E-4,204.0,804,5,6,493
3.0,true,6.46377E-4,204.0,907,6,7,454
3.0,true,6.37952E-4,208.0,668,6,7,462
3.0,true,3.67681E-4,200.0,201,0,1,400
3.0,true,7.52754E-4,206.0,1086,7,8,502
3.0,true,5.60638E-4,204.0,572,2,4,496
3.0,true,6.68665E-4,206.0,822,6,7,492
3.0,true,6.44794E-4,206.0,797,6,7,496
3.0,true,8.59615E-4,208.0,1381,10,11,500
3.0,true,7.8967E-4,206.0,1224,8,9,485
3.0,true,6.56326E-4,204.0,807,4,6,499
4.0,true,7.95218E-4,212.0,1232,11,12,464
4.0,true,5.72884E-4,208.0,646,6,7,464
4.0,true,7.34043E-4,212.0,1006,8,9,506
4.0,true,8.53086E-4,206.0,1368,9,10,494
4.0,true,8.92219E-4,208.0,1436,12,13,515
4.0,true,8.2956E-4,214.0,1226,7,10,498
4.0,true,7.71124E-4,212.0,1241,10,11,476
4.0,true,5.43912E-4,206.0,600,6,7,446
4.0,true,7.50907E-4,214.0,1112,11,12,503
4.0,true,6.59677E-4,212.0,771,8,9,512
4.0,true,8.37778E-4,214.0,1299,10,11,505
4.0,true,6.49375E-4,208.0,875,7,8,476
4.0,true,7.38174E-4,200.0,1077,6,7,493
4.0,true,7.34302E-4,204.0,1058,9,10,472
4.0,true,6.86876E-4,206.0,910,7,8,507
4.0,true,8.39073E-4,208.0,1318,11,12,493
4.0,true,6.25635E-4,216.0,844,8,10,455
4.0,true,6.10049E-4,202.0,769,5,6,445
4.0,true,8.3967E-4,208.0,1357,10,11,500
4.0,true,6.07198E-4,212.0,777,8,9,442
4.0,true,6.3277E-4,208.0,877,7,8,464
4.0,true,8.62698E-4,208.0,1261,11,12,491
4.0,true,7.71391E-4,218.0,1004,9,10,513
4.0,true,7.12616E-4,216.0,1032,10,11,477
4.0,true,8.74921E-4,208.0,1445,11,12,489
4.0,true,8.44371E-4,212.0,1214,10,11,505
4.0,true,8.45547E-4,212.0,1034,8,10,463
4.0,true,7.22065E-4,204.0,917,5,7,502
4.0,true,6.46832E-4,214.0,817,7,9,489
4.0,true,7.95756E-4,210.0,1227,9,10,504
4.0,true,6.25335E-4,206.0,737,6,8,493
4.0,true,5.06805E-4,206.0,506,5,6,428
4.0,true,5.44983E-4,202.0,603,4,5,450
4.0,true,5.58342E-4,206.0,584,4,5,490
4.0,true,7.42185E-4,208.0,1057,9,10,476
4.0,true,6.22011E-4,208.0,854,7,8,462
4.0,true,4.9582E-4,204.0,453,3,4,453
4.0,true,7.27631E-4,210.0,1080,10,11,480
4.0,true,7.21674E-4,212.0,1069,7,9,471
4.0,true,7.74844E-4,214.0,1212,9,11,483
4.0,true,8.66631E-4,208.0,1287,9,10,486
4.0,true,6.65898E-4,208.0,959,8,9,463
4.0,true,6.75855E-4,214.0,977,10,12,464
4.0,true,8.37875E-4,208.0,1143,7,9,496
4.0,true,7.54186E-4,206.0,1122,6,8,484
4.0,true,9.5744E-4,214.0,1306,10,11,514
4.0,true,9.34027E-4,206.0,1594,10,11,492
4.0,true,4.53356E-4,204.0,370,3,4,429
4.0,true,8.32921E-4,208.0,1289,10,11,492
4.0,true,6.87045E-4,218.0,899,9,11,471
4.0,true,6.42511E-4,204.0,874,6,7,466
4.0,true,7.43018E-4,206.0,1105,8,9,506
4.0,true,8.36635E-4,212.0,1216,9,11,515
4.0,true,9.02361E-4,204.0,1542,10,11,484
4.0,true,6.67082E-4,202.0,698,4,5,485
4.0,true,8.07742E-4,208.0,1270,9,10,494
4.0,true,7.73992E-4,206.0,1202,9,10,489
4.0,true,7.50413E-4,210.0,1120,10,11,505
4.0,true,9.38469E-4,208.0,1472,10,11,503
4.0,true,7.5631E-4,204.0,978,7,8,475
4.0,true,4.4283E-4,206.0,397,3,4,415
4.0,true,8.96086E-4,208.0,1468,9,10,499
4.0,true,6.28666E-4,208.0,755,5,6,468
4.0,true,6.21405E-4,202.0,754,5,6,474
4.0,true,8.38812E-4,208.0,1335,11,12,489
4.0,true,7.7592E-4,210.0,1108,8,9,484
4.0,true,7.19326E-4,204.0,851,6,7,476
4.0,true,8.03367E-4,204.0,1289,10,11,484
4.0,true,5.17269E-4,206.0,529,5,6,441
4.0,true,9.07186E-4,220.0,1504,14,15,533
4.0,true,8.7277E-4,212.0,1360,11,12,474
4.0,true,5.97247E-4,206.0,722,6,7,460
4.0,true,9.49257E-4,212.0,1469,10,12,508
4.0,true,7.28135E-4,220.0,980,9,10,515
4.0,true,7.17138E-4,204.0,905,5,7,468
4.0,true,7.62355E-4,208.0,1080,9,10,512
4.0,true,7.00751E-4,206.0,914,6,7,498
4.0,true,7.53617E-4,204.0,1131,8,9,497
4.0,true,7.285E-4,208.0,995,8,9,499
4.0,true,5.09648E-4,210.0,499,4,6,437
4.0,true,5.42318E-4,204.0,657,5,6,436
4.0,true,7.28318E-4,206.0,1100,7,9,470
4.0,true,5.62645E-4,218.0,714,10,11,440
4.0,true,8.35518E-4,204.0,1228,8,9,497
4.0,true,6.13892E-4,214.0,702,6,8,516
4.0,true,8.30241E-4,208.0,1336,9,10,485
4.0,true,8.36205E-4,208.0,1335,10,11,497
4.0,true,8.07519E-4,206.0,1230,9,10,490
4.0,true,6.56306E-4,208.0,872,7,8,483
4.0,true,7.33796E-4,210.0,1060,10,11,498
4.0,true,7.15856E-4,218.0,901,10,11,515
4.0,true,7.84172E-4,212.0,1175,10,11,511
4.0,true,7.51371E-4,210.0,1101,7,9,497
4.0,true,5.39247E-4,206.0,554,5,6,448
4.0,true,6.49626E-4,208.0,799,5,7,490
4.0,true,8.0917E-4,204.0,1239,8,9,485
4.0,true,7.34171E-4,204.0,1033,6,7,484
4.0,true,8.52782E-4,210.0,1424,11,13,497
4.0,true,7.37837E-4,208.0,1019,8,9,486
4.0,true,6.82474E-4,210.0,912,7,8,496
5.0,true,9.89067E-4,214.0,1686,15,16,506
5.0,true,9.51583E-4,210.0,1485,10,11,500
5.0,true,9.98729E-4,208.0,1764,13,14,509
5.0,true,0.00103008,206.0,1241,9,10,478
5.0,true,6.20439E-4,212.0,802,8,9,459
5.0,true,0.001031409,218.0,1836,16,18,503
5.0,true,7.78651E-4,206.0,1131,8,10,486
5.0,true,8.40245E-4,210.0,1275,10,11,518
5.0,true,7.32917E-4,218.0,1014,9,11,525
5.0,true,0.001282816,204.0,1286,8,9,478
5.0,true,8.40104E-4,210.0,1195,10,11,500
5.0,true,0.001842724,210.0,1114,10,11,507
5.0,true,0.001278197,208.0,1106,7,8,493
5.0,true,0.001163655,210.0,1689,14,15,504
5.0,true,6.60363E-4,210.0,752,5,7,494
5.0,true,9.54362E-4,212.0,1458,13,14,495
5.0,true,0.00111163,208.0,1082,8,9,490
5.0,true,8.50504E-4,216.0,1016,11,12,514
5.0,true,0.001301484,218.0,2388,18,19,525
5.0,true,8.38141E-4,206.0,1246,9,10,491
5.0,true,0.001149238,212.0,2066,16,18,506
5.0,true,9.23389E-4,204.0,1438,9,10,491
5.0,true,8.33775E-4,218.0,847,9,11,520
5.0,true,9.82083E-4,220.0,1272,9,12,507
5.0,true,9.74135E-4,208.0,1596,11,13,493
5.0,true,7.59332E-4,212.0,1003,7,8,497
5.0,true,0.001338045,214.0,1964,14,16,506
5.0,true,0.001199987,208.0,1591,11,13,501
5.0,true,0.001039493,206.0,1812,12,13,508
