Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
2.0,true,0.035647822,206.0,657,5,6,479
2.0,true,0.01018422,202.0,560,3,4,458
2.0,true,0.026700305,206.0,1208,8,9,510
2.0,true,0.023943849,202.0,606,3,4,482
2.0,true,0.009037539,202.0,403,2,3,428
2.0,true,0.004208389,204.0,334,2,3,410
2.0,true,0.034496058,204.0,690,4,5,486
2.0,true,0.030043469,210.0,595,4,5,469
2.0,true,0.012156909,204.0,747,5,6,499
2.0,true,0.004479502,208.0,395,4,5,420
2.0,true,0.01890193,200.0,376,1,2,468
2.0,true,0.017971618,204.0,1069,7,8,495
2.0,true,0.010960268,200.0,767,4,5,467
2.0,true,0.008903628,202.0,381,2,3,453
2.0,true,0.010644797,206.0,550,4,5,428
2.0,true,0.004201597,202.0,270,1,2,405
2.0,true,0.018981021,204.0,507,3,4,492
2.0,true,0.004895587,204.0,778,6,7,454
2.0,true,0.046056097,202.0,655,4,5,463
2.0,true,0.019629733,202.0,573,3,4,457
2.0,true,0.004480345,204.0,344,3,4,414
2.0,true,0.020408384,206.0,522,3,5,449
3.0,true,0.036903299,204.0,536,4,5,460
3.0,true,0.011185528,204.0,724,5,6,462
3.0,true,0.037957602,204.0,1106,7,8,493
3.0,true,0.035031173,206.0,533,4,5,502
3.0,true,0.046586219,204.0,516,3,4,485
3.0,true,0.009196949,204.0,641,5,6,444
3.0,true,0.046937983,208.0,1190,9,10,499
3.0,true,0.015810614,202.0,862,5,6,485
3.0,true,0.037172654,208.0,1029,8,9,501
3.0,true,0.024033367,206.0,612,4,5,505
3.0,true,0.06252044,214.0,816,5,8,512
3.0,true,0.017381661,202.0,698,4,5,479
3.0,true,0.009688813,206.0,941,6,7,464
3.0,true,0.024813242,210.0,1182,9,10,507
3.0,true,0.074664021,208.0,1063,6,8,500
3.0,true,0.015857905,202.0,431,2,3,450
3.0,true,0.060873485,208.0,1701,13,14,509
3.0,true,0.023439321,208.0,456,6,7,456
3.0,true,0.005092476,208.0,805,6,7,481
3.0,true,0.010461358,206.0,494,4,5,420
3.0,true,0.042421982,208.0,1169,9,10,508
3.0,true,0.020363147,202.0,1028,6,7,486
3.0,true,0.023689805,206.0,940,6,7,498
3.0,true,0.029042152,202.0,499,3,4,452
3.0,true,0.023105293,210.0,551,4,5,476
3.0,true,0.059857629,208.0,1343,11,12,496
3.0,true,0.020533305,204.0,441,3,4,456
3.0,true,0.01272405,204.0,827,6,7,496
3.0,true,0.044668397,206.0,777,5,6,488
3.0,true,0.044079806,206.0,1011,8,10,480
3.0,true,0.024344172,206.0,673,5,6,496
3.0,true,0.050416695,202.0,692,4,5,475
3.0,true,0.052872143,202.0,542,3,4,454
3.0,true,0.06728201,208.0,924,8,9,504
3.0,true,0.044221069,210.0,891,8,9,481
3.0,true,0.066970238,206.0,784,6,7,496
3.0,true,0.031955586,214.0,996,8,10,474
3.0,true,0.072263632,208.0,1132,9,10,490
3.0,true,0.027971507,204.0,677,5,6,467
3.0,true,0.033654293,204.0,534,3,4,477
3.0,true,0.042499753,206.0,725,6,7,502
3.0,true,0.037799461,204.0,766,5,6,486
3.0,true,0.004695078,208.0,439,3,4,432
3.0,true,0.037850712,204.0,1045,7,8,475
3.0,true,0.04525607,214.0,773,8,10,462
3.0,true,0.04436974,206.0,740,6,7,485
3.0,true,0.045555253,206.0,542,4,5,479
3.0,true,0.05367907,208.0,1174,8,9,495
3.0,true,0.03217346,206.0,517,4,5,482
3.0,true,0.041143616,206.0,1050,8,9,503
3.0,true,0.039097772,214.0,918,9,10,476
3.0,true,0.045252443,210.0,532,4,5,491
3.0,true,0.048244607,220.0,1327,13,14,513
3.0,true,0.010057983,208.0,612,7,8,441
3.0,true,0.017437917,206.0,972,6,8,488
3.0,true,0.035901321,202.0,918,5,6,494
3.0,true,0.046606297,204.0,509,3,4,490
3.0,true,0.036869345,206.0,724,5,6,460
3.0,true,0.031663682,206.0,1170,8,9,494
3.0,true,0.041409214,200.0,871,5,6,471
3.0,true,0.045526867,202.0,633,3,4,494
3.0,true,0.01244058,210.0,834,6,7,448
3.0,true,0.032128591,216.0,1232,11,12,507
3.0,true,0.026476373,206.0,911,5,7,504
3.0,true,0.038231197,206.0,1278,8,9,502
3.0,true,0.037819908,208.0,988,8,9,505
3.0,true,0.037534519,206.0,991,7,8,501
3.0,true,0.033025408,204.0,803,5,6,489
3.0,true,0.004924078,204.0,1010,7,8,481
3.0,true,0.034466466,208.0,965,6,7,473
3.0,true,0.042107567,202.0,764,5,6,496
3.0,true,0.029326271,206.0,599,5,6,463
3.0,true,0.06400572,204.0,605,2,4,490
3.0,true,0.048683577,206.0,445,2,4,467
3.0,true,0.049176125,204.0,557,4,5,473
3.0,true,0.034723357,206.0,983,8,9,505
3.0,true,0.070878141,210.0,874,7,8,508
3.0,true,0.059069483,204.0,813,6,7,498
3.0,true,0.026908694,204.0,700,5,6,500
3.0,true,0.025469286,206.0,1234,7,9,504
3.0,true,0.021471857,200.0,367,1,2,459
3.0,true,0.033603325,208.0,942,7,8,488
3.0,true,0.0045253,204.0,590,4,5,443
3.0,true,0.02680261,210.0,1098,9,10,503
3.0,true,0.023532282,202.0,1057,7,8,488
3.0,true,0.013438965,210.0,1066,8,10,523
3.0,true,0.064287285,212.0,955,9,10,500
3.0,true,0.043774693,206.0,800,7,8,478
3.0,true,0.004344481,208.0,439,4,5,423
3.0,true,0.044182863,204.0,804,5,6,493
3.0,true,0.039440512,204.0,907,6,7,462
3.0,true,0.022707914,208.0,668,6,7,466
3.0,true,0.004144079,200.0,201,0,1,400
3.0,true,0.031445466,206.0,1086,7,8,502
3.0,true,0.04072083,204.0,572,2,4,500
3.0,true,0.044972818,206.0,822,6,7,496
3.0,true,0.013393572,206.0,797,6,7,496
3.0,true,0.054192818,208.0,1381,10,11,502
3.0,true,0.040077672,206.0,1224,8,9,489
3.0,true,0.016224172,204.0,807,4,6,499
4.0,true,0.031335023,212.0,1232,11,12,468
4.0,true,0.01133046,208.0,646,6,7,464
4.0,true,0.013263614,212.0,1006,8,9,506
4.0,true,0.049289799,206.0,1368,9,10,494
4.0,true,0.045906009,208.0,1436,12,13,515
4.0,true,0.050624123,214.0,1065,5,9,502
4.0,true,0.030707068,212.0,1241,10,11,479
4.0,true,0.016939737,206.0,600,6,7,446
4.0,true,0.053921013,214.0,1112,11,12,507
4.0,true,0.054508864,212.0,771,8,9,512
4.0,true,0.053170293,214.0,1299,10,11,511
4.0,true,0.016211792,208.0,875,7,8,476
4.0,true,0.029331166,200.0,1077,6,7,493
4.0,true,0.046368327,204.0,1058,9,10,476
4.0,true,0.043938558,206.0,910,7,8,507
4.0,true,0.062730717,208.0,1318,11,12,493
4.0,true,0.005672037,216.0,844,8,10,455
4.0,true,0.010337213,202.0,769,5,6,445
4.0,true,0.053682832,208.0,1357,10,11,500
4.0,true,0.028190903,212.0,777,8,9,442
4.0,true,0.015349962,208.0,877,7,8,466
4.0,true,0.026451913,208.0,1261,11,12,495
4.0,true,0.055168133,218.0,1004,9,10,513
4.0,true,0.03463637,216.0,1032,10,11,481
4.0,true,0.077380197,208.0,1445,11,12,497
4.0,true,0.057506943,212.0,1214,10,11,509
4.0,true,0.03960248,212.0,1034,8,10,465
4.0,true,0.034702886,204.0,917,5,7,502
4.0,true,0.053391701,214.0,817,7,9,493
4.0,true,0.054089872,210.0,1227,9,10,508
4.0,true,0.064689968,206.0,737,6,8,495
4.0,true,0.004794045,206.0,506,5,6,428
4.0,true,0.016440626,202.0,603,4,5,450
4.0,true,0.041324724,206.0,584,4,5,490
4.0,true,0.038797233,208.0,1057,9,10,480
4.0,true,0.036849064,208.0,854,7,8,464
4.0,true,0.017146433,204.0,453,3,4,453
4.0,true,0.026288053,210.0,1080,10,11,482
4.0,true,0.049065363,212.0,1069,7,9,475
4.0,true,0.046696075,214.0,1212,9,11,483
4.0,true,0.041876141,208.0,1287,9,10,492
4.0,true,0.030693982,208.0,959,8,9,463
4.0,true,0.024078271,214.0,977,10,12,466
