Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
4.0,true,0.245910941,212.0,1469,10,12,508
4.0,true,0.427026451,220.0,980,9,10,515
4.0,true,0.574551553,204.0,905,5,7,474
4.0,true,0.276058872,208.0,1080,9,10,512
4.0,true,0.559356724,206.0,914,6,7,498
4.0,true,0.411566182,204.0,1131,8,9,499
4.0,true,0.278375733,208.0,995,8,9,499
4.0,true,0.098825895,210.0,499,4,6,437
4.0,true,0.010054854,204.0,657,5,6,436
4.0,true,0.392321392,206.0,1100,7,9,473
4.0,true,0.070574872,218.0,714,10,11,440
4.0,true,0.187341894,204.0,1228,8,9,497
4.0,true,0.254660425,214.0,702,6,8,516
4.0,true,0.345354502,208.0,1336,9,10,485
4.0,true,0.262907826,208.0,1335,10,11,497
4.0,true,0.720448982,206.0,1230,9,10,492
4.0,true,0.183890078,208.0,872,7,8,483
4.0,true,0.373712861,210.0,1060,10,11,502
4.0,true,0.328699037,218.0,901,10,11,515
4.0,true,0.36159534,212.0,1175,10,11,511
4.0,true,0.381577068,210.0,1101,7,9,498
4.0,true,0.35367212,206.0,554,5,6,450
4.0,true,0.255479646,208.0,799,5,7,492
4.0,true,0.542437256,204.0,1239,8,9,497
4.0,true,0.129111318,204.0,1033,6,7,484
4.0,true,0.565242999,210.0,1424,11,13,499
4.0,true,0.68527023,208.0,1019,8,9,492
4.0,true,0.679743803,210.0,912,7,8,496
